msno,city,registered_via,registration_init_time,expiration_date,genre_1,genre_2,genre_repeat_top1,genre_repeat_top2,lang1,lang2,lang_repeat_top1,lang_repeat_top2,artist_name1,artist_name2
GtL+PqnGPm/IIbZQjvj9eqJfqPMkpBl24knrXGc/vIQ=,13,4,20160129,20170915,465,458,1,465,3,31,3,31,周杰倫 (Jay Chou),BY2
VYgsKH49CaSSI4scl0thgdXvyQoHfoO8bf7HIeiH91k=,6,9,20040910,20170922,465,458,125,1259,3,31,3,31,Various Artists,田馥甄 (Hebe)
DOzxyOvcpmCS8Q43sVc6bTGNAqrawcUfHgmesSJnZus=,1,7,20160330,20170930,465,1609,1259,2107,52,3,52,3,The Chainsmokers,Various Artists
59M4YMNOeU8kUTFk2vkE4jSDPg57DOrNnRNoAhmPQjg=,4,9,20101217,20171028,465,458,275,2,52,3,3,52,陳奕迅 (Eason Chan),Various Artists
kQkq+l+AK15u8Pd099PEyttuJ751PZCLAThZHc0Zs64=,21,9,20101129,20170717,465,458,1259,2107,3,52,3,52,五月天 (Mayday),玖壹壹
erlYlD6Iix5AVe0basA8Q7YJLZi9hqO9oBKr2hucAqY=,1,4,20170121,20170124,465,458,5,465,3,52,3,52,林俊傑 (JJ Lin),16個夏天 電視原聲帶
cK7xongmEvk77WLKHjOpp/jhe8QcpeYEsirHH+VETeY=,1,4,20170126,20170129,465,1259,2122,139,3,52,52,24,玖壹壹,Adele
8VR5qTKlTEa27ChA5s2M0b56JRLmo0F7kscTuv4pxKk=,1,7,20151103,20171002,458,465,27,465,3,52,3,52,BANGTAN BOYS,柯智棠 (Kowen)
KNrbGt5pSGh28Ak7F6qP1NyUgcCjCmd8icSr0lUvR3M=,5,9,20090102,20170922,465,458,465,51,3,52,3,52,曹格 (Gary Chaw),Maroon 5
ynJMZDPm20nckiYzFPQ0Oumj81WziBLuTVu9XxGYTw0=,13,4,20160409,20170116,786,465,6,921,-1,3,3,-1,心靈樂賞系列,羅志祥 (Show Lo)
fcAIT2hoP4z6PO6K0tV5a5m+oRz1PFr64i91K3xW20E=,6,9,20120623,20170717,465,458,451,921,3,17,3,52,Various Artists,蔡依林 (Jolin Tsai)
LKnspLwXKx+nmMn3L2tot+GkaojT/Y3PsjhAmZwLjwk=,13,7,20110107,20170926,458,465,465,6,52,3,52,3,周杰倫 (Jay Chou),GTA
GqcOpV04LuA5Xx/GV3rMAgq8mS9dE93+XoRRAx3T5UU=,1,7,20160401,20170930,465,947,1152,2122,3,31,3,31,五月天 (Mayday),証聲音樂圖書館 ECHO MUSIC
fmz3ew46cucz6D4vtmA3JE3N/aldWThaA9uGM9vR8M8=,5,9,20071118,20170930,465,921,9,451,3,31,31,3,Various Artists,石詠莉 (Sukie Shek)
vchzGWPLHqKj6n8uMvbIa2V6dEvPRLpLCd8mmhrCdwU=,1,7,20160416,20170919,465,458,1616,2022,3,52,3,52,周杰倫 (Jay Chou),玖壹壹
4kCAH8D/xZU9MZlyIwuIWQr7KLK2FVnB4GXErjtcnRw=,10,9,20150211,20170628,465,1609,1,359,3,52,3,52,The Chainsmokers,Various Artists
a5lEHmERpYWZZ2RMHC1V+xSABnvpxF6OxPAdwdGW8Is=,1,7,20130323,20171004,465,2157,40,12,10,3,10,3,詹雅雯,張蓉蓉
LntviI72kpx9rCtzbj7ekrGfhgZpsyohBLxUV/nAYSo=,1,4,20161120,20161127,465,2157,437,2,10,3,10,3,A-Lin,一綾
8c30FzQ1D3Ydlyw04I0COyrrNTt2ccHiOKPVlDKbO48=,22,9,20110327,20171006,465,458,6,947,3,52,3,52,Various Artists,周杰倫 (Jay Chou)
o39Arp4Bh/Z4UZPe9Jt2e67k1qj+lcIAuNQ5ay0avD8=,1,4,20151023,20170331,1609,465,1180,1259,52,-1,52,-1,David Guetta,Marshmello
ZpfxvbO7SD93tx3wQNSl4JoyFgUSYsD05cy/bSTYtBE=,1,4,20160911,20161101,465,,465,2,3,NA,3,NA,梁靜茹 (Fish Leong),
zX93U5CS5qBiyrApZ9Tw6GqK8w3uS2zrlJJnaQ1iUsk=,1,9,20150403,20170916,465,458,458,8,3,-1,3,NA,陳綺貞 (Cheer Chen),五月天 (Mayday)
wfJBGTClKS5ww1xZze0/xeIqz/cl4+SStaYpEI9oJ7E=,13,9,20110504,20171009,465,1259,2,1609,52,3,3,52,David Guetta,兄弟本色G.U.T.S. (姚中仁、張震嶽、頑童MJ116)
pyafXm50Py+JKHRUAvU2YK8YWRVBAZe3qCpyHUAhFl4=,6,3,20130317,20180204,465,921,6,465,3,31,31,3,Master's Sun OST,A-Lin
dIAlrgwgPhlOPAJ5WaDUXF7V1PMEeNYWO0hONCkDmTQ=,4,9,20131015,20171004,465,458,1259,921,3,52,3,52,王力宏 (Leehom Wang),Various Artists
XgeHEWqhITa05fWxStN1RcYpq/hcFsV9MGzqRg3tz+4=,13,7,20110809,20170909,458,465,28,451,3,10,3,31,RADWIMPS,周湯豪 (NICKTHEREAL)
0F1l3slVZIU59qt5QsBoFKgx8wsb4JztVHO//U1ERJo=,1,4,20170109,20170716,465,,10,465,3,NA,3,NA,吳克群 (Kenji Wu),
gb0sYt7CgNlG77WWkJaOG6kKoQijMCJi6pXr7Zph57w=,1,4,20161210,20161213,465,458,6,458,3,10,3,10,五月天 (Mayday),林俊傑 (JJ Lin)
fCD/LnEUHTTtEhvY8Ybvj1l06Jdb/P7vKf1AllM5s4Y=,1,4,20161219,20170708,465,458,458,1259,3,52,3,52,Maroon 5,Various Artists
YERQYOcNWNnoLIzjJhK3wCOQ5GlUe+xbjBNLbhcTEWk=,1,7,20161231,20170930,958,2122,3,9,-1,52,-1,NA,Nikolaus Harnoncourt & Concentus musicus Wien,Herbert Von Karajan
zZXRzuaF8+TKoTpewH99K0ppst9NcjJ6bcNkTySVsgs=,1,7,20110520,20170911,465,458,1259,465,3,52,3,31,Various Artists,安心亞 (Amber An)
acaZaEL898+RR5MFTTLfhQTvjjMxsYsZ51bs0EvvrMA=,1,9,20150510,20180529,465,458,921,4,3,10,3,10,S.H.E,梁靜茹 (Fish Leong)
Z+wTlH02HeDEITSUER7UMSqqQ88O+keT7UZM8aFPCMg=,1,7,20110411,20171001,458,465,465,958,3,-1,3,-1,五月天 (Mayday),Yo-Yo Ma
V2QbZGbHjbV2GwbsJoXB+xJuhJU2s6Sj9ssarBjwQY8=,8,9,20110629,20171014,465,786,947,5,3,-1,-1,3,云菲菲,踩歌行
VsSxDiSmMPkgeqVBQ5rxtWZ04nnwD5WNdE8cIL9UgaQ=,4,9,20110611,20170926,465,458,921,1180,3,52,3,52,周杰倫 (Jay Chou),Various Artists
rm/K6I2OSm5KoAGKqMMF1cK9gi/mOiao1AMvJ4u7AnQ=,13,4,20151219,20180530,465,458,1609,465,3,52,3,31,Various Artists,aMEI (張惠妹)
/FkIxGKvpSEWPthTG73vp1PEJ3l4BkoroJKzSd7CNKU=,1,7,20160203,20171003,465,444,465,465,31,3,31,3,方大同 (Khalil Fong),Various Artists
cIAWv5YOFzHtganCl67btiKdXsGEHMAOUSvGQbhcbC8=,15,9,20150817,20170924,465,458,1995,2086,52,3,52,3,Various Artists,林宥嘉 (Yoga Lin)
aQWyAJocwUjrF2alA/egQlI5xJ1+QKv15nu0lCVv1Dc=,1,7,20150708,20170912,465,1609,139,1011,52,3,52,3,Various Artists,Robin Schulz
8+970taYrkYOMBgTy2Zo8hqtLHrBlc+80Ec68+mxg2M=,22,4,20151217,20171003,465,444,7,1,52,31,31,52,Boyzone,Savage Garden
buvMORx1GiUtusGDPddQJD8AZyIyu3jzjBsdL66q3RM=,13,7,20110102,20170626,465,458,1259,104,3,52,3,52,五月天 (Mayday),周杰倫 (Jay Chou)
NmP9xQt04ZZdyreQZ8b66mBSZGXzgMoMPHQDkqjZxmI=,1,4,20170131,20170203,465,458,3,465,3,NA,3,NA,阿杜 (A-do),aMEI (張惠妹)
2sekPWJdhGouti2XEcsDMKRL9qdzDjjqgwESRNrrb20=,4,9,20141103,20170810,465,458,359,921,3,52,3,52,moumoon,GorDoN 國蛋
0JLOaW5BdEelTbeS4ZJkuuDVr0NZPP+SG+zcxG/5qHo=,1,9,20130413,20170922,465,458,2022,139,3,52,3,52,Various Artists,S.H.E
JhYjnqIYJ3yHu95Y6YrUSOk9ZLD+zMU5ojiN7LhlAVk=,1,7,20141030,20170921,465,2157,458,798,10,3,10,3,詹雅雯,張秀卿
uAslqpthNCzpmtIlMUWrB2AUUd7WGh/5wyxk0mSw3o4=,1,7,20101207,20170915,465,458,1,465,3,10,3,10,張宇 (Phil Chang),Various Artists
aD/gRXZ0HwRJu99D/cQeO73LAr8k3ukqQPDvp6dCpKM=,14,9,20070130,20170930,465,2022,242,921,52,3,52,3,相聲瓦舍/愛播講堂,Various Artists
FsScfdgol9Ujw6hMwiPE4xV9YfyyVSh4nK9euAeg2sk=,13,9,20040815,20170709,465,458,921,134,3,52,3,52,周杰倫 (Jay Chou),潘瑋柏 (Will Pan)
o2/5r1GSvEzdhsMc+7sqVcOhuKQINo2Pbz403+lE250=,13,4,20160924,20161029,458,465,1,451,3,10,10,3,伍佰 & China Blue,王菲 (Faye Wong)
Iw7JDme+obkM87Fer8nWIjxzZ5C9RaiTyeOd1uHT9sk=,15,3,20131203,20170228,465,1609,2,17,52,3,3,52,陳奕迅 (Eason Chan),Avril Lavigne
vSwbvlBWbV7C3ioHwxgXwUqqsAJdm07m5Lhn+uUzDbA=,5,7,20110317,20171007,465,458,8,359,3,52,3,NA,陳綺貞 (Cheer Chen),南瓜妮歌迷俱樂部
twosivwdK2MAnvWDEUVnWK4ejgX+/WBo90dOFg4gYjk=,13,3,20130301,20171211,465,1259,2,39,3,52,3,31,熱狗 (MC HotDog),Imagine Dragons
ZdICVsFzLDfDMhXfgCpAOkVL/7WtsoXNyF6PMHmdbtg=,1,7,20151021,20170920,465,958,9,22,3,31,3,-1,Coffee Prince 1ST Branch,五月天 (Mayday)
v9ZGgDqK05OPdRT1uHl7xARTOwsf+oshO07BgGSyUYI=,5,9,20131108,20170907,465,1259,444,2157,52,3,52,3,Various Artists,周杰倫 (Jay Chou)
shEE9eFwfNa8Il08BquZtuMyqtUc1i1N2Xj6V5dKkcY=,1,7,20140126,20170420,465,458,458,12,3,52,3,31,BIGBANG,Bad Boys II
n9RsHM8TkbZ0n50DET5Nzu2RRzrIS0bJp9gVDQW537M=,5,9,20050216,20161111,458,465,8,3,3,52,3,NA,Eric 周興哲,Natalie Taylor
3R+J0zeRD0vUa9Tw4EeaP1O8I0+pl/qQ/MB1cH75MSQ=,12,9,20150525,20171003,465,458,465,1,3,52,3,52,林俊傑 (JJ Lin),Avril Lavigne
EKR0GksfjwU8YRWn0XpE5jFQnVwoy/H3eBM0O1FSuh4=,1,7,20150924,20170924,465,458,958,458,3,52,3,10,伍佰 & China Blue,Mariah Carey
YGXx2mCIym+bnF2QS7AW9tt84aVtLtqqP/qkLsSDNk0=,1,4,20161005,20161008,465,458,1,1,3,NA,3,NA,林俊傑 (JJ Lin),Various Artists
eQHDdp8CMWX9Us16lPa16fslOpgfyVaL1DTjiJ0RvBg=,3,9,20040605,20170909,458,465,1259,458,3,24,3,24,衛蘭 (Janice M. Vidal),田馥甄 (Hebe)
GiCHywc/1eRjGdgbaejAPBe+7/iPAdOwX5/g7lAOQLI=,8,9,20110724,20171002,465,458,4,1,52,3,52,3,品冠 (Victor Wong),Various Artists
HNVyvUWXrx43IJI9rXBHJI94E8OqdzS6uLGLBv+Owig=,4,9,20060901,20170925,458,465,1011,1609,3,52,3,52,Various Artists,田馥甄 (Hebe)
xBMnXbla88zGk7/FAhhfhPoLrFNURAU++7bgc4oCRJc=,22,9,20100715,20170907,465,458,465,139,3,52,3,52,周杰倫 (Jay Chou),Lisa Ono (小野リサ)
jjmGSUy9o/m5vFXp2/24MeRsKoIDvgHdfalQ5hsH9kE=,6,9,20110702,20180103,465,458,7,451,3,-1,3,-1,五月天 (Mayday),Various Artists
2UpG3tdT0f5bMevhPVwIHiLdtwKxBNtVtLvXfpvNih8=,1,4,20160624,20161129,465,458,16,458,3,52,3,NA,田馥甄 (Hebe),Alan Walker
XYdWF8jeZVk2PLYXIW9U876GHsKi4SkzeNO5AsTKmqw=,6,3,20130114,20171024,465,458,458,1259,3,52,3,52,周杰倫 (Jay Chou),Various Artists
zl1iF2alP2WaAMl/XbRp8eWsI8xmB30Bs/VtfDfS+rc=,1,7,20170110,20170909,465,458,1,465,3,31,3,31,林俊傑 (JJ Lin),蕭敬騰 (Jam Hsiao)
uA7h005WTDJTwS1Tv1uzmWcWTpt/7x7Xx8JydbeMi2U=,15,9,20140519,20171001,465,2122,1011,2130,52,31,52,31,JAZZ CAFÉ,Various Artists
ue1z09RtRBKwFvQdJ7gCWV7uKBdF+qezw63VIUIM9Ow=,13,7,20140312,20171003,465,458,921,1609,3,52,3,52,孫燕姿 (Yanzi Sun),One Direction
WcL9zo4rSCm7D3FTi3Dl4omtN9hXX7h3jNLHbMkXh0c=,5,9,20161102,20171008,465,458,465,465,3,10,3,10,林俊傑 (JJ Lin),翁立友
YV6UJaDWHqpXLhxpvMXRhZ6phlBX/ZEzig1sWvA8iuc=,1,7,20170107,20171006,465,444,458,921,3,31,3,31,李聖傑 (Sam Lee),SHINHWA (神話)
EEXLdt/jtNQKeOrL29eSMAt95xsCZQssj00zyk+HRqk=,1,7,20161205,20171005,465,458,1609,2,3,31,3,24,男女情歌對唱冠軍全記錄,全民發燒偶像劇冠軍主題曲 Top 32
eaO4xnReHkYMJpW6jBEOLHR62tZp1q3IZe+qDYiiOgU=,1,7,20130419,20170918,465,458,465,3,3,10,3,10,丁噹 (Della),王心凌 (Cyndi Wang)
sodDgJHCf/24QP/Tti2ZRzqCUVVylnnW03u/kjpxoWA=,13,3,20131004,20180126,465,458,437,139,3,31,3,31,江蕙 (Jody Jiang),小樂 (吳思賢) (Ben Wu)
Hq5heZ36eGFOTmRVisdn4Z+tVqIlPL8K2CxKzUzsn0I=,4,3,20150406,20180706,444,921,921,465,31,3,31,3,Various Artists,B1A4
p8GKio7OJcUkqoWomiDRR7CQmT4d7pmFUKJ83glbMuI=,5,3,20141012,20180227,465,1259,7,1259,3,52,3,52,Maroon 5,玖壹壹
vLzDwdIbRBRPSBZFUIbgzYoLG/JfTFxKDhmw5bqnaBM=,7,9,20110219,20170711,465,458,359,437,3,52,3,52,Lisa Ono (小野リサ),2NE1
nRRcf8qc8+Ms6LcDzcj8g/oDCGoOOXP9Ueje25N7u4s=,1,7,20140116,20170915,465,458,1,1259,3,10,3,10,楊丞琳 (Rainie Yang),TWICE
oE58xBTAUaV2nwDtHzfcFxqsrXlTQeykSpl8PjIuIt0=,13,9,20040402,20170222,458,465,1609,3,3,52,3,NA,林宥嘉 (Yoga Lin),Various Artists
aAV6r5Q7ZdIp9z5KQLtkGWq75dQZkXJr+St6MG8s6K4=,1,7,20150709,20171006,465,458,2,458,3,10,3,10,A-Lin,江蕙 (Jody Jiang)
2R/a2req3m6lVsC+s024n7fH2nOOAfB3usa8gPQJplo=,15,9,20070314,20161023,458,465,451,921,3,52,3,52,黃美珍 (Jane Huang),信 (Shin)
DldtADJfX0Yeqs0VogLLt1nJTwl34dKi/8jiKKgvunI=,1,4,20161121,20161128,465,458,3,465,31,3,31,3,Various Artists,TWICE
iLqQAH55wozf5ofgzGuhkQVlJu579RJAzQayUah9wN4=,1,4,20160604,20170107,786,921,1616,20,52,-1,-1,52,Various Artists,歡喜慶新年
imnTWdeuy83u+x4rnsJwOEKoiduXirAQzO+rJcpOULw=,5,9,20150827,20171001,465,2022,359,12,52,3,52,3,Passenger,Polyphia
qqbJVrOfvgEZ1ErlWtjJgazZhGe7DtpitD3t4Mdq5l0=,13,9,20040720,20170905,465,458,465,921,3,31,3,31,Various Artists,林宥嘉 (Yoga Lin)
bPQGH8qM7YKy69nKnXGW8TTG7fCM7P7wImAoiPg9+rQ=,1,9,20150308,20170911,465,458,1011,4,3,52,3,52,Various Artists,林俊傑 (JJ Lin)
KlFJEeGTC6VoFeRVX11MoJ1yOMxhIJxYBZYtQavt4wg=,5,7,20151227,20170930,465,458,465,458,3,52,3,52,五月天 (Mayday),潘瑋柏 (Will Pan)
9gw+0YECzOQdUPDoOfBK5/glK8cNv+aNg/voSamgUwM=,6,9,20040401,20170615,921,458,465,1,31,3,31,52,Various Artists,BIGBANG
tH/g4W4G8gsDYL5Xj0gZ42dol/UsvVBAH0wqRP9Raoo=,13,7,20101005,20170811,465,458,1180,1,3,10,3,10,五月天 (Mayday),李千娜 (Nana Lee)
H+U7oouLdXxG3mdGYc6nJo7qmNfeDL2RzzsiMeBsifc=,1,7,20160828,20170524,465,458,458,1011,3,52,3,52,Popu Lady,曾沛慈 (Pets Tseng)
3PQl6QwtVA6mi81bdNOCgASalUtHPeBO00XUBicGPgA=,1,7,20160211,20170910,465,458,2157,109,3,52,3,52,Christmas Hits| Christmas Songs| Christmas Music,五月天 (Mayday)
phxbb60ukB+FHwICcQkEJcN50AMDwF48dULaFq/VVDI=,15,7,20111228,20170708,465,458,921,2022,3,52,3,52,Justin Bieber,周杰倫 (Jay Chou)
e8IMuT/W4fY8BLIxRS8S3MLh749VJ0YmALMK0e4raO4=,1,4,20160117,20160120,465,458,458,3,3,10,3,10,五月天 (Mayday),Eric 周興哲
tKeZXA6lsCSI4d0HtJlgOO4U1UrHFTtbh/9NTE5wAzo=,13,9,20141227,20171011,465,921,1,2,3,31,31,3,Various Artists,FTISLAND
WXIS0N0T8RHXNXQTHR+Q6UXDkEwgsgz/bqepM/855FE=,13,7,20160115,20170914,465,458,1,52,3,31,3,-1,田馥甄 (Hebe),許茹芸 (Valen Hsu)
j3SKSHaiiuF+mTc0oM7B5ZNOCqvEJeGB1VnchdSBAV4=,1,4,20160314,20161205,458,465,17,2,3,52,3,NA,柯有倫 (Alan Kuo),Tyga
6m1vH3rMriitS+FvjDBh89hffvujDKk0iD7pAg88Q2s=,22,3,20150628,20170914,465,458,2022,5,3,17,3,17,林俊傑 (JJ Lin),蔡依林 (Jolin Tsai)
/hBocbhrvAgLtZpHmUCMjpFsPk/19GS6PAtl6pYZMc8=,12,4,20160821,20170609,465,444,458,921,3,31,3,31,TWICE,林俊傑 (JJ Lin)
k10HI4yZeugnnYT5tMJLxZ0m7Taz8aS1elVd9Qod9ZQ=,13,3,20160925,20160928,465,444,444,1609,31,24,24,31,陳奕迅 (Eason Chan),Beyond
gG0+igK0GImIgDsUqLqY9dorI3EgTBPMdrlBbyWxT54=,1,4,20161231,20170103,465,458,1,3,52,3,3,NA,Alan Walker,Eric 周興哲
CbykZRLbu2Nvm1c25znAK1PQGpg5B/DaOHifgomfLkQ=,21,4,20161205,20170612,465,458,2,458,3,52,3,52,周杰倫 (Jay Chou),Maroon 5
4DnbwYmjxhQ6ZgVYG4IPwpJ7J+uE3gLY+dn0WFW6L6E=,1,4,20161229,20170208,465,458,2022,465,3,52,3,17,五月天 (Mayday),八三夭 (The Last Day of Summer 831)
UCBqqXQBuDPjuy8EWS/pQ7/csHbF3cXO5GTGCxg92qQ=,1,7,20161110,20170909,465,458,921,2,3,17,3,17,李聖傑 (Sam Lee),DECO*27
7AtTXtaSbSNuteG/g4Ch7XKS1x5FUOeNXaMNbqMCyPc=,1,4,20170109,20170112,465,458,947,465,3,-1,3,-1,甘雅丹,Various Artists
DmuDcfR48x6KIEV2RAM+eJ9hMucHrOMW08A10SzA2gY=,1,7,20130928,20170913,465,444,444,7,31,52,31,52,BIGBANG,Adele
sGANtgnAHnJnlUsfMTJU3aQ8dPsrDbSkdPnKTjw2KU0=,18,9,20050907,20180306,465,458,444,465,3,17,3,17,Namie Amuro (安室奈美恵),Various Artists
29UUEnhmUvolYNInx6kxq7O0aef0pGSlM/tJnGpXEV4=,13,3,20130226,20170909,465,458,921,359,3,52,3,NA,蔡依林 (Jolin Tsai),蔡健雅 (Tanya Chua)
ZMAgNqJoL/t0Nlx+qOnTx6Zr0Xz/GeKMSpjXV7LvvjU=,4,9,20131213,20180226,458,465,458,1,3,10,3,NA,周杰倫 (Jay Chou),張雨生 (Tom Chang)
AvVL5i/Z4b4CpUPWTitv5ZGvVwHfBPCrhxGWycNWF2U=,1,7,20130308,20171005,465,458,465,921,3,17,3,52,Various Artists,玖壹壹
zAuHqVlnpvnmXaMribkYH9BT0EojOe5oQblMhsQSFsY=,1,7,20150926,20170915,465,458,1609,1259,3,52,3,52,任賢齊 (Richie Jen),孫燕姿 (Yanzi Sun)
rjJBgH2P7VGD5cXuwrTq/Y6UEdGiBfXNhktcFKhnjqU=,1,3,20150902,20170610,458,465,2022,1609,3,52,3,52,周杰倫 (Jay Chou),田馥甄 (Hebe)
XYbSy5upSWDkxwm4oheQ5Z+ObHcx3gdJf7zn1XkvpYQ=,17,9,20111019,20170930,465,458,1,1616,3,52,3,52,aMEI (張惠妹),蕭敬騰 (Jam Hsiao)
xIS6q+fjAfar1orn1fyE2rIXDfv1/sRzD6V8ceo7ucQ=,13,4,20161215,20171017,465,458,921,1609,3,10,3,10,江蕙 (Jody Jiang),林俊傑 (JJ Lin)
Fz0me2HnohppjyCAyf9Vah5jv+lRO4yXW4k9ZnqRkuo=,14,7,20130831,20170926,465,921,1011,1180,52,3,52,3,Various Artists,Maroon 5
4aK5YddabwPj4sjsjVGI0fA61oCjBbgSbUEapWrNFQM=,1,3,20140125,20170610,465,458,2,1,3,52,3,52,蘇打綠 (Sodagreen),五月天 (Mayday)
YPzzfBVXU2rw9WshY5v9uoW6lXgwifqPUB8lCw/FFLM=,7,9,20060513,20170612,458,465,458,458,3,52,3,31,BIGBANG,Rihanna
Yfebt66DDHjJHZoop3Qn8EQQJwpz6ZQFQN4YhrIjpcQ=,11,3,20150827,20170708,465,786,458,15,3,-1,3,52,爵士演奏輯,薩克斯風演奏
o6bv/ZCZUWxC68W1llZbQGjTwPRFDQ1Ca0EzAgUhxIY=,13,3,20160902,20171004,465,458,3,465,3,52,3,52,五月天 (Mayday),吳克群 (Kenji Wu)
j/4uAF3/oyEi9DhvSPVLceoeEgYZXvQmm8vWhpj2Pp4=,15,7,20130728,20160910,465,921,2,451,31,3,31,NA,T-ARA,Various Artists
5wvbHjIY9vAARXRg82rOSUqfZlHLqJN88I8W8bwsiSc=,1,7,20121222,20170921,465,458,3,458,3,52,3,52,周杰倫 (Jay Chou),Various Artists
CDo8PYE9oRe9E69lJVfrx+yuUm9OH+deeLZtIHS+ApM=,1,7,20160604,20171004,465,458,1259,3,52,10,3,10,玖壹壹,吳淑敏
ZSUrJrAs+d4KUOY41s1/y85G7DQaoH6av+GOLhuzmdw=,1,7,20161005,20171004,458,465,1259,451,3,31,3,NA,玖壹壹,Various Artists
JvAR+PulWrzpV29D+f178ym3i6XB1SwNQZDGKiOssUY=,1,4,20151230,20170813,465,2022,437,465,52,3,52,3,五月天 (Mayday),Asking Alexandria
L5JI0Ev08Z9t6it66GIX4DwebEZMZgU1nT7RACoJDBk=,1,4,20151026,20171002,465,2022,1616,2022,17,3,17,3,ONE OK ROCK,LiSA
lXeAYKS4nj8gl4jTTG9hm+lxRCPi6+0kziAbRxZaQ2U=,14,9,20070718,20170103,465,1609,921,1609,3,52,3,52,莊心妍,EXO CHANYEOL & PUNCH
srfqPRm51PuACNP9kQsd6WhzSeeqZ02Giykv354C7Kk=,1,7,20151122,20170628,465,2157,2157,6,10,17,10,17,鄧麗君 (Teresa Teng),陳淑萍
d2NlxvMq+EO+xHOWa6mO1SP656/w3C4ONWLv5meA7b4=,10,9,20090217,20171006,465,458,798,2122,3,52,3,52,Barbra Streisand,戴佩妮 (Penny Tai)
hiXmnK2Ear4SgfxSbBU+oKBcRBu2JePF3m+luXkARK8=,5,3,20130607,20171002,465,458,2,6,3,52,3,52,周杰倫 (Jay Chou),五月天 (Mayday)
fPEoif+5oTCb1vbtLpZZ6XdDo+VxKVLcbC30ST5TyKQ=,14,7,20110106,20171206,465,458,444,4,3,-1,3,31,五月天 (Mayday),丁噹 (Della)
otUnHoYFkaV7N5MEbLY9S8yCrCdNCVRbOEEUL9F9xHI=,1,4,20160407,20160410,458,,458,1,3,NA,3,NA,徐紫淇,
OfGbDrPwPG4FH8z36SFikmxgz8xCPmqa+BtuTgV1LRM=,13,3,20130514,20170911,465,1609,1616,1609,52,17,52,17,FLOW,Drake
dIwg8sVEjoPNsOTu+rVeNe4ppa48mNE7OZPxIVYqbc4=,1,7,20111128,20170930,465,458,474,2157,3,31,3,31,Various Artists,彭佳慧 (Julia Peng)
n6SN1J3/cSM6xuIBoavCNuHEfdzr34nzms2bC5UvzgI=,13,9,20090808,20171013,465,458,1609,139,3,52,3,52,林俊傑 (JJ Lin),周杰倫 (Jay Chou)
rlsqjPDgxI2gnIS82fdWC1lkqQIdYda61xk3HfMhMvA=,4,7,20110804,20170924,458,465,458,444,3,31,3,NA,田馥甄 (Hebe),五月天 (Mayday)
RqaVU+xH9Nfs4qAZxK21hWQ3CVYEpLf+tYaUra4wrm4=,8,4,20160104,20170612,465,458,451,35,3,52,3,52,八三夭 (The Last Day of Summer 831),田馥甄 (Hebe)
GGxhe6VYsNyotZEHKWiC65qp6ReZ6lIjCHX3KN3Kl8E=,21,9,20100907,20170909,465,437,10,1,17,3,3,17,吳映潔 (Emma Wu),GARNiDELiA
FCieAi7Or33z44/j4YIwVsqV42RKHN0feSsuDUDbycA=,1,7,20160319,20170919,465,2022,1,79,3,17,3,NA,棉花糖 (katncandix2),陳綺貞 (Cheer Chen)
XkHhbY/6s6bo7/RgUYsiCBO1QOl7ZuDJC62x0Z94tCw=,13,4,20160113,20170110,465,458,30,465,3,24,24,3,何韻詩 (HOCC),田馥甄 (Hebe)
gjo5ThWf378qG+p/XLWhl+Hfmw6sT5i6zClrZtz2Trg=,12,9,20090717,20170808,465,458,9,3,3,52,3,52,五月天 (Mayday),Various Artists
1maGgAXqXtHo/d7OMnn/Su6gSmUt688qhMWnmpvjSHU=,5,7,20160205,20171005,465,921,1609,5,3,52,3,52,Coldplay,Boyce Avenue
0mqtOYSFv9un2akylKUdcP4+6kGRE1TGqnfG809Y1/M=,1,7,20150227,20170930,465,458,2022,786,3,52,3,52,周杰倫 (Jay Chou),梁文音 (Rachel Liang)
CjDF+HDRJJK34xxF3YFfO4kXXifw34kfk8y1Cr+NGs4=,1,7,20160807,20171006,465,921,118,1259,52,31,52,31,Maroon 5,Various Artists
jX7SM000NQV3qxrjY6Ut7plKk0jftISfAv7Tj5fMajg=,1,7,20160829,20170930,465,458,857,458,52,3,52,3,五月天 (Mayday),Various Artists
WwAFxjVq2itSD86a3qAZJDejBoz9BlB1ScNsSC3ACWM=,1,7,20160808,20170908,444,465,5,458,3,31,3,31,BANGTAN BOYS,五月天 (Mayday)
XO4VdQLxGqRl/n0HJY6hpzKEqnaNwO6KzWGhdr4fAgM=,11,9,20060309,20170930,465,921,1609,1616,52,3,52,3,Various Artists,Passenger
oiz41M7olF6mwmiqQ1BYIQ31rTb7EVacaAHw6kC6m6k=,22,9,20110621,20180213,465,458,465,5,3,NA,3,NA,丁噹 (Della),畢書盡 (Bii)
kT669NsueXk82LmMb3KYkPPjo3/Vx3QKWJQu9m59iJM=,6,4,20151225,20170712,444,465,444,69,31,3,31,3,BANGTAN BOYS,EXO
y61ALiahrdsz1kP4kMUn71y4donXoTMnyxZUM6QNTT0=,1,7,20160220,20170920,947,786,947,2,-1,3,-1,NA,寶寶水晶音樂,証聲音樂心靈館 ECHO SPIRIT
ARTaDFaXnME+mkXvYHPIutAnwBfA2KOIR6H3DThcLUM=,13,9,20090715,20170919,465,458,15,2022,3,52,3,52,TWICE,Various Artists
