,ID,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
18218,13367,177095,302224,273351,8677,288148,296041,258928,161481,8288,272557
18219,13479,0,10,20,30,40,50,60,70,80,90
18220,13683,60458,167015,150974,209907,109540,202557,221874,94112,224726,92782
18221,14442,343436,348165,151973,289895,336139,306220,137055,163881,346917,227368
18222,14509,219709,284220,257238,350010,47036,51124,148342,305058,311971,14393
18223,14866,34786,9968,25816,120108,32156,289382,225475,252837,284139,219078
18224,15099,299381,350010,339991,292900,182618,303907,162278,132917,271815,331671
18225,15392,280516,302843,130618,171246,204064,103631,257196,65903,115742,77490
18226,15669,200810,245875,132917,201429,81412,61889,138595,163881,245893,78207
18227,16301,0,10,20,30,40,50,60,70,80,90
18228,16376,284220,306220,198182,62198,251129,219659,307661,66325,203582,271615
18229,17015,351512,306220,278829,162278,152849,33901,24404,198182,175213,48128
18230,17139,350010,4487,322793,292900,252643,220040,29336,164014,159454,256171
18231,17215,168261,68498,207231,346938,247344,78588,277110,257287,100888,252001
18232,17369,294536,252837,340265,305515,122874,311860,104125,9968,249942,25816
18233,17405,325742,259368,100534,52633,327722,39835,209377,151792,292547,67471
18234,17450,0,10,20,30,40,50,60,70,80,90
18235,17729,281810,299381,350010,32681,231269,263285,125013,192944,66864,13086
18236,18089,302374,47318,63247,251129,48420,29650,259344,62196,291500,24216
18237,18291,284220,15288,220040,9475,251129,14393,162278,129263,29011,68578
18238,18340,259368,146678,26877,136257,227368,245437,25816,37343,5715,177104
18239,18648,1,11,31,41,51,61,71,81,91,111
18240,19141,252837,242907,245074,106390,294536,3845,54309,76614,305515,298688
18241,19262,111314,127891,244082,346249,141901,227145,307661,66325,271615,203582
18242,19295,306220,141268,218268,162278,150811,256621,262894,6167,238425,266178
18243,19344,117939,242418,227368,290739,287350,25816,304953,159682,319173,259296
18244,19379,279913,85492,190850,324491,238483,90144,172965,317274,97408,3604
18245,19445,60458,119125,150974,215599,308952,144026,48683,326098,214462,335141
18246,19721,341616,198182,14393,340154,53586,20445,238035,343711,293365,13086
18247,20048,220040,72385,68578,15288,162278,284220,9475,29011,129263,238234
18248,20222,72385,29650,18255,42582,133638,76568,66149,302374,206929,25579
18249,20225,115599,352092,25774,100062,204750,100072,132917,279953,278191,279411
18250,20402,284220,306220,251129,159454,292900,164014,29011,14393,220040,160125
18251,20652,0,10,20,30,40,50,60,70,80,90
18252,20682,49821,60458,292861,96324,39456,106169,69797,189095,347243,34660
18253,20838,324840,281810,60868,306423,307231,104779,80443,340809,71650,129778
18254,21322,311498,74205,326965,32156,182320,151973,63743,189931,259296,68370
18255,21816,262894,111314,127891,306220,141268,137983,150836,319241,159672,324840
18256,21828,306220,198182,284220,262894,320808,162278,352357,347361,187738,251129
18257,22047,249294,241443,293076,238483,278586,288439,38140,214081,108534,20755
18258,22174,127891,111314,104723,34758,205742,211876,324840,217460,34398,109179
18259,22300,241218,204750,327338,155385,294115,333790,324491,258555,301755,7560
18260,22329,24404,228122,340347,122874,240490,236840,39542,283243,50263,182032
18261,22781,299381,159454,320321,139611,257933,262894,252260,252643,13086,241024
18262,22895,25816,259296,9968,147164,119736,74355,3201,225475,341672,17029
18263,23158,14393,24216,122874,219426,348165,24404,284220,91531,98702,20789
18264,23259,325036,58680,220040,3604,304068,102004,14984,54298,180388,54929
18265,23641,281810,317609,341616,61212,289109,306423,97098,76099,221787,167645
18266,23663,259296,122874,35059,25816,348165,203227,20876,126015,314809,209739
18267,23875,92809,225059,204064,53818,63247,14393,180388,287483,322689,333363
18268,23967,350010,75047,243059,303907,211876,279953,257933,34758,259296,292900
18269,24158,187267,187639,209739,197926,350418,254922,98702,306143,52633,331055
18270,24165,350010,228238,305515,126247,137983,292900,252837,274151,132917,331671
18271,24290,132917,78207,200810,25097,279953,350010,159682,301890,238234,96186
18272,24477,159454,100561,24954,3220,290291,325359,284220,45545,206929,237266
18273,24625,0,10,20,30,40,50,60,70,80,90
18274,24961,60458,150974,151754,271941,16097,41444,273351,302224,27542,238221
18275,25078,1,11,31,41,51,61,71,81,91,111
18276,25323,122874,304426,66325,203582,271615,307661,345647,348165,198182,52617
18277,25398,160125,284220,251129,204064,271794,179341,172615,44043,167270,171246
18278,25683,162278,15288,306220,137983,151314,141268,284220,16097,87594,262894
18279,25707,325742,49277,319823,207097,302070,245636,78265,52202,104955,219709
18280,25727,302843,90662,208925,282401,94862,90148,316877,263607,130618,219803
18281,25905,208925,302843,25675,90148,263607,64644,209150,142719,68370,109711
18282,25938,257933,316877,287628,83187,164014,350010,285750,240001,202040,169848
18283,26040,306220,341616,198182,261867,116683,32496,99696,305235,266416,185063
18284,26342,72385,2822,314012,129143,195289,15651,29214,144680,200810,238234
18285,26419,112477,97408,274928,48877,293366,248097,156021,307179,195819,88862
18286,26466,208925,271615,203582,307661,66325,302843,223405,55106,3914,90148
18287,26648,350010,292900,284220,137983,339991,14393,311238,290069,150836,219709
18288,26758,16097,229924,232420,54331,76012,190836,238234,72385,41444,206044
18289,27037,306220,198182,162278,15288,284220,262894,72385,347361,251129,352357
18290,27120,337881,133638,93335,352092,206929,249294,141977,238221,253305,250440
18291,27274,350010,137983,339991,292900,162278,87594,65820,311238,159454,313669
18292,27276,15288,106242,72385,218816,129263,67766,162278,68578,29011,8677
18293,27462,284220,292900,350010,160125,220040,14393,78498,159454,148342,90457
18294,27860,0,10,20,30,40,50,60,70,80,90
18295,28465,262894,127694,290214,7581,74488,347361,72385,95963,277450,112598
18296,28713,350010,78207,279953,203037,200810,138595,88602,292900,259757,336811
18297,28846,271615,307661,203582,66325,218816,144071,138534,28929,315916,62198
18298,29128,306423,262894,71255,283243,259252,46997,137582,271615,203582,307661
18299,29455,220040,155296,162278,17735,292900,291533,187738,245875,164872,131545
18300,29761,162278,292900,137983,350010,159454,284220,187738,141268,6167,68578
18301,30091,0,10,20,30,40,50,60,70,80,90
18302,30096,106242,137983,283942,151314,15288,162278,17093,252837,141268,284955
18303,30100,0,10,20,30,40,50,60,70,80,90
18304,30275,0,10,20,30,40,50,60,70,80,90
18305,395,60458,174636,150974,292414,291665,240490,146446,115149,120708,83143
18306,403,303493,318111,182189,106169,94986,229924,241757,176322,11338,73135
18307,779,203846,27542,159345,313393,46878,82215,314346,110253,259687,29350
18308,982,220040,95672,141018,319173,182831,44440,336266,269312,50715,1934
18309,1104,299381,339991,261744,34758,14393,182618,299399,292900,72100,162278
18310,1609,1,11,31,41,51,61,71,81,91,111
18311,1738,0,10,20,30,40,50,60,70,80,90
18312,1926,306220,195289,315589,8089,259179,306423,2822,155296,189095,262894
18313,2498,0,10,20,30,40,50,60,70,80,90
18314,2728,0,10,20,30,40,50,60,70,80,90
18315,3101,122874,126015,203227,314809,25816,261947,208021,348165,35059,86068
18316,3126,127891,111314,262894,271615,203582,307661,66325,218816,32156,79118
18317,3639,16097,98702,214462,87594,228122,340347,80931,212772,241757,41444
18318,3695,162278,141268,6167,47674,345690,252837,182618,32156,318328,284139
18319,3707,72385,278191,24404,122874,16097,162278,67766,200293,15288,105650
18320,4022,0,10,20,30,40,50,60,70,80,90
18321,4140,25816,63743,259296,32156,278829,9968,34786,225475,234801,205742
18322,4224,200825,317609,211825,41994,60458,1825,36116,216767,339991,340515
18323,4301,60458,150974,16097,120708,218816,62100,115149,174636,229700,65800
18324,4344,306220,262894,198182,200810,49591,177195,158386,209432,260363,286872
18325,4752,259179,159454,45373,251129,275655,284220,76290,120708,191054,271794
18326,4894,254922,214462,311238,231611,317053,50828,35059,346083,119125,192879
18327,5089,17735,306220,306423,333937,137062,821,38871,192028,68498,183504
18328,5407,18123,229700,47492,47628,140565,87594,104040,306220,289113,11493
18329,5504,259296,25816,348165,217460,23721,152595,34758,122874,96599,45065
18330,5677,16097,28379,95963,28698,138176,192470,215599,223405,267491,270045
18331,5898,208925,302843,209432,263607,3398,94862,209150,90148,65800,280516
18332,5985,17735,306220,6167,333937,141268,342124,351512,162278,62198,187738
18333,6147,25816,9968,32156,259296,34786,127987,225475,262894,195116,192289
18334,6576,218816,127891,111314,350010,278191,68578,78207,186785,292900,68370
18335,6947,311238,350010,339991,34758,259296,299381,292900,287628,41501,231611
18336,7302,281051,106242,60458,259179,190867,226178,150974,241833,346602,141778
18337,7694,41501,42205,245823,7082,109230,134771,216328,42236,323443,347817
18338,7841,226178,261160,189095,210615,259179,174636,142104,195289,236840,263338
18339,7899,68578,159454,278191,72385,16097,292900,29011,66325,203582,307661
18340,8113,281810,80443,60868,324840,125013,263285,17735,226425,104723,340809
18341,8400,0,10,20,30,40,50,60,70,80,90
18342,8626,162278,141268,137983,6167,262894,252837,196855,187738,274151,245074
18343,8696,193904,325742,200017,219709,75828,82205,289734,5836,104020,171235
18344,8923,4487,273351,302224,68578,16097,120633,278191,254922,296041,278586
18345,9550,109179,341616,293365,217268,324840,165989,159672,240490,205742,174599
18346,10073,278829,38871,200810,198182,306220,17735,217460,112876,348165,152849
18347,10103,0,10,20,30,40,50,60,70,80,90
18348,10170,259368,104334,48128,278829,173209,145317,284538,21193,327510,165587
18349,10465,0,10,20,30,40,50,60,70,80,90
18350,10522,60458,150974,302224,273351,27542,296041,225359,151754,251234,332068
18351,10573,44440,284220,292900,164014,259757,266513,220040,350010,83187,14393
18352,10662,162278,198182,306220,340347,259179,239363,262894,15288,261160,219659
18353,10681,306220,342124,219325,116883,25468,106242,87769,141268,198899,15288
18354,10895,34786,48128,72385,111314,127891,39246,325036,32156,293585,262894
18355,11528,0,10,20,30,40,50,60,70,80,90
18356,11618,217353,115334,47036,3220,24954,325359,100561,290291,139836,305058
18357,11635,147164,310951,340152,61362,262631,159879,302070,38404,193646,327722
18358,12178,262894,200810,72385,61889,306220,66325,203582,307661,271615,48128
18359,12818,284220,251129,68578,24216,220040,271794,29011,206929,159454,292900
18360,12915,14934,150974,302224,273351,60458,296041,148625,119501,251234,47318
18361,13090,141268,342124,20529,31080,29350,76614,330094,116883,99696,218268
18362,13163,141268,218268,256621,162278,99696,339991,6167,47674,144006,79172
18363,13218,161481,51878,324699,273351,302224,14269,304060,218107,333902,259179
18364,13546,268186,10225,318097,314470,129113,344739,351512,311661,275664,207444
18365,13561,100775,141778,73335,297567,277874,186903,220190,259537,2822,43767
18366,13723,132908,73335,235075,352108,228122,340087,303493,24404,245074,175213
18367,13943,101627,96717,295304,278829,164261,58146,87989,47263,90477,206376
18368,13947,82205,147989,325742,78265,219709,329290,162471,345503,170079,149732
18369,14074,306220,259368,173209,196672,293365,278829,14393,227368,218250,219709
18370,14249,254922,299381,339991,214462,200825,231611,231269,127668,317317,257338
18371,14503,122874,85986,167015,92426,281414,194363,18255,209907,128696,53031
18372,14651,350010,292900,132917,259296,262894,111314,127891,279953,271615,203582
18373,15021,165587,343612,102669,300906,181997,252837,188528,307146,258404,300317
18374,15623,144304,327722,52633,251207,157429,19515,217586,56430,63983,294816
18375,16557,0,10,20,30,40,50,60,70,80,90
18376,16636,15288,106242,342124,259179,142958,282063,72385,162278,219325,76290
18377,16783,0,10,20,30,40,50,60,70,80,90
18378,16844,0,10,20,30,40,50,60,70,80,90
18379,16903,251129,63247,47318,14393,204064,195341,302374,91479,24216,7087
18380,17009,60458,150974,148625,264691,174636,70837,340347,256721,43471,55230
18381,17832,259296,245823,127987,25816,340265,122874,33901,1934,17029,44440
18382,18047,218816,278191,16097,72385,76012,232420,112598,206044,29011,54331
18383,18200,228349,200810,155296,210452,245875,212417,42514,241024,252643,206449
18384,18434,147989,164484,162471,24954,290291,325359,100561,3220,351742,49802
18385,18436,204064,306220,341616,190016,302843,192469,14393,343711,340154,333363
18386,18720,284220,306220,292900,137983,262894,68578,187738,162278,160125,127891
18387,18807,271615,66325,203582,307661,218816,278191,47263,262894,16097,72385
18388,19253,340265,127987,17029,245823,227368,74205,259296,25816,33901,182608
18389,19460,0,10,20,30,40,50,60,70,80,90
18390,19574,277079,72385,106242,313393,27542,218816,39715,351815,15288,328423
18391,19582,306220,200810,257933,198182,262894,292900,284220,150811,187973,285750
18392,19902,251129,198182,220040,284220,219659,204064,183504,172150,239363,76343
18393,20012,339559,145100,111314,127891,247768,208925,271186,307179,39293,302843
18394,20063,93034,236716,94546,109124,62196,304546,134215,164014,48420,13086
18395,20351,247365,284220,162278,137983,47593,212435,282063,292900,68416,179377
18396,20654,114001,142244,288148,179377,63492,247365,150549,63669,150394,346376
18397,21059,48128,152849,278829,283243,205228,47263,135897,300643,292035,2822
18398,21265,301023,299049,220040,159454,50614,134791,284220,55923,336811,156936
18399,21665,306220,127891,111314,262894,150836,211825,211876,252001,181518,324840
18400,22069,257933,252643,292900,200810,75047,279953,164014,227145,165179,350010
18401,22731,0,10,20,30,40,50,60,70,80,90
18402,22888,120708,200825,252001,288434,262894,129201,336040,29208,31951,211825
18403,23198,247365,8677,212435,47593,307044,304426,259252,109655,9598,293221
18404,23492,25816,217460,200810,17735,278829,38871,348165,66814,41456,259296
18405,23538,148173,25816,127987,238771,162278,345690,259296,325793,65820,2094
18406,23684,72385,16097,15288,314012,133638,68578,206929,121958,340347,238234
18407,24304,221062,303907,350010,116415,299381,258207,18298,17029,7082,41391
18408,24387,306220,6167,262894,155296,17735,158386,200810,62198,162278,223145
18409,24425,311238,345503,9732,42027,77167,128763,314473,188333,140530,293915
18410,24613,0,10,20,30,40,50,60,70,80,90
18411,24617,72385,220040,249294,280501,112836,133638,293076,174957,114001,130829
18412,24717,252837,129263,9475,106242,15288,126247,68578,206980,134260,206088
18413,24867,41050,179023,197926,229258,187267,317236,113196,39452,128763,22199
18414,25652,0,10,20,30,40,50,60,70,80,90
18415,26161,0,10,20,30,40,50,60,70,80,90
18416,26797,209907,18255,128696,217268,241680,338895,167015,167632,122874,263922
18417,26829,284220,14393,313402,219709,311238,64034,260626,95963,327387,167358
18418,26916,52633,61362,56430,190246,352092,217353,206079,333028,100561,24954
18419,27607,0,10,20,30,40,50,60,70,80,90
18420,27644,190246,68578,27542,41444,175540,16097,251234,285659,46878,314346
18421,27830,72385,278191,218816,68578,225059,262894,106242,256698,239363,67766
18422,28252,306220,161683,283942,266178,104334,49821,135897,215159,8089,151314
18423,28395,205206,51878,150394,250850,161481,205588,219732,5828,177095,96962
18424,28824,339991,350010,137983,271020,33813,313669,221525,277704,100072,299381
18425,28889,0,10,20,30,40,50,60,70,80,90
18426,28944,200810,61889,68498,192028,100888,155296,207231,262894,78269,29350
18427,28995,264691,266472,161016,266395,272557,159002,127304,29314,301191,199629
18428,29017,304426,317609,281810,109179,341616,1043,162278,239363,299381,240490
18429,29068,72385,262894,48128,258616,152849,155784,212417,295304,288116,293438
