,cluster_id,msno
13430,15,bY+Z0qTnAocsUvxAZI3eUxefhMmu/lTfVf7C2xCq/SA=
13431,10,bYDl7M03Hbix+/pDjCtMXAGx7abeph7qcHGX+iCYqxQ=
13432,5,bYJGiK+cApxZhyV+6WZ1gHuKrd3SOFcgis8jf52szQg=
13433,7,bYg/JZbJHSox0Jii/JXUpUUNGLiZ5TcJ7vifuGTnG1U=
13434,5,bYgoj3N19hGvcmNu3yprmSHL776PuEACn8sY3C58qB0=
13435,18,bYpbOk2mnzlQA/AE+BFnnRryaDSPVE28eEJmGsX5oAc=
13436,3,bZEAR3f6ot2qlrkBk0rYPVCVFpDlj0r+NAfzmqRF44w=
13437,10,bZXpFB7D5xbq5kHijNYhzCsVHm43Uq6iTEt4gq+UXas=
13438,5,bZZ9HjSROpmfoz0IYEKhOYqoIP9OvtAtnkTcscxDbio=
13439,17,bZb28XjRj6ajNHguKukVJL8MiWrDNElmi1b948WmM2A=
13440,17,bZbiJQudC6SZnQjKmX0JEt38qxLM0l4XYrPWuDTG+I8=
13441,17,baOnDAHshRQHiux2R9NohlrTbS5L2oLsbRiMSEMt6KM=
13442,3,baV/aJPQcAsALgDkWCOvofBw/kYkv+sm73hxsItW0So=
13443,13,baemFqI4x+fpHweCJQeb64jdSmOWUKkJuwK5BrgcsX0=
13444,13,bajJvOVTj+8i0NDMNxYecO93kD55oKNZTyKuGP3gRiA=
13445,17,bbDGr3a+wM0eh1vDQpZJay+2owZEPMdz6WE9IdZM8qM=
13446,3,bbDtOuf2x0Ssk20e/y8uS6FgwQsbAJA0L6Eo/32L04M=
13447,13,bbfIhmUDTvUpESrF1R/kBzF/jPYgWmVHrwP7QFz3VYE=
13448,6,bbkmcmN16NW0XAG9phKwnHe6RVEf4RZ1rtg19GrCpjE=
13449,17,bbqr8RX+XS9HoNhCPstZmAWQwbZCFzEWOtpeacoTrig=
13450,15,bbreMohQEEVr9cdJZ4k06eJ5e1Aq64Kq4FVksv+J+1Q=
13451,3,bbsvxTyNca3OA90cxpsZNMi3otsxM2kMmw5wTwKsvJw=
13452,5,bc+TiSXGuml9O5MMmtaHbasVU0NNFo4zeuxCwmhMS2Y=
13453,15,bc/Yj1AmgqP46qGYcnZ58ZSAjCkLIo+r2O5IRPF2wL8=
13454,18,bc8RIKr+VzawL+6Xv254jVz9PWmMY5sY5h2jkzBTh8s=
13455,15,bcMQarvs9GQpeh/qLnQQ6fqxxOTl8lqz7yo6ggmseUE=
13456,10,bcQf5P7M4zZnoRcI1YYlPDlykl9Tl4+TsXtezwimBR0=
13457,18,bcdK8N6SXxzv9Zvt1bgqiJhoXO36sY1XtiqlCvWAEio=
13458,18,bctYw4lsQY2fuGa7Q93Y9hr4FcWKx/4eeJ79cKvnScs=
13459,18,bctgpN5BK3r7Pprlu+vGNzrszOx5LKYKb1iAlaBqp3Y=
13460,18,bdHNjhDfKiPhh5JOEaDb0/q8ksRo5ZBBSBj+ATCt61U=
13461,3,bdS/Kjake8s5IysBBcc6UtdkElW9c8akXCGoHYA13S4=
13462,14,bdWQGPbkr5PFot+KUGc4Rs/G6gxrd4IFNvby0YDJ7Qg=
13463,15,bdk6znp5dqsUzWbyIgb2oZY78ZvyFYjaz5uDA9EmHb0=
13464,2,bdnH+BVn+oXPsQlIot2Z6hK5dt69gE3AldLybup81y4=
13465,2,bdvKTwyQftPKRy5DclOIGrH1jcDtF0PbGqMTGcNdTmE=
13466,14,beTdd4QPKgMkkWmEbbjWvTWVfIjg02wfrUFpYrzk64o=
13467,15,bfKpoLVbYEPyklvbhHhiro5JFE3KiV4u323bv3ow3R4=
13468,7,bfWIGoHJFKMkGD3HEmmYAkIAjNycFftH9ZR9Lsu1qK0=
13469,15,bfmtzcFKj14UD8RytTtL6AZdC+BUL7gB6G+ZDY0vkUI=
13470,3,bfsUqAHih39K0UrJ88/kYtSF9mMSh0s2uH0h8B2HPow=
13471,13,bfwlcWTmrcrD19c/VlgMr2RPfauQRvPBc/MJa+K7uQI=
13472,18,bg/7kzBzk/y0GcPU3akvmiU1l9tELP6JLJG8eR2KP3M=
13473,3,bgTAF9g0E/GtTULUJqioItfvqLBkDr1DxsT8PiDMZ7s=
13474,20,bgXt92po023AIxZMhbtKOn5tK2hY3/w/IEYpLVeTYEk=
13475,17,bgsjd3xBL1urEtR2d4UN9VL8KGOdbvm1uEcZKrqJzss=
13476,5,bh33cMHWrDwVoT38pnPkR0tntHiMEm1AJpZPFarcckE=
13477,10,bhJfjSws6LZJf3hOlwLbs/hcDJDkt6CgpAkZKHx52jE=
13478,5,bhN+Wl1CWJ9L/av6pySGTfJtrmfmfbcUB6DMgbBSAbI=
13479,14,bhZQVHiTCurh6dMtv/T8KkISLPaf6dR1KxML86odpIc=
13480,10,bheHQnNOMGMCWrJ25/rOTeZaJMnvszTaQXKjho3gKTA=
13481,2,bheeMWjBWo/n81EDfItAITn4S+bCKaY5KYBZFE9v470=
13482,12,bhkAmrOQOoMUjJ+Mqw6z7HGCUy9oMCDCnBkMsfZ9hCY=
13483,4,bhknD0Qc/9LtE3lrsQutR9zY/dm6kfRBAl962tot3iA=
13484,19,bhuC+gE5W/oJT/Gj9FqKX//2ksIqpFujwLwzvGnm0+o=
13485,13,bhuHwSgo3phrTnYg832QJj9v1Pu0XL/M1VZnrWYiQJA=
13486,18,bhwEygXOHpCFhvlBsHGRHnm+bhnFHG+PPtVU5RLIZ8g=
13487,14,bhyk8UAxqmDQ/uo0huDHo/m0sF9DTMa18S4XCTtfxs8=
13488,6,bi6B9CUGdMigDv8zM7UyHH27gk7JDyF+uBIUS5OaXFM=
13489,18,biEjcJigBK2TOIkmXEYCiLI06SnH3fJqeifo9ck2+ek=
13490,10,biRvNc/nijTGXJ1qz4q5XHxWRxCbAhU6A/0lqOMGhI4=
13491,1,biUoUC43JJXc43udzfHsskHMO9OWur8zpCg0nkL665I=
13492,3,biciONP047lpZbCBz6BL03JrlYbZtBcTCU9Ijk5Ulas=
13493,5,bifL2830WYXgvE55fWreMikWul2rOlLtCGAroZDQ5Hk=
13494,5,bioC1US0CS+7RlbfyZDMZiB4PZBAp5K/QifbRWtjRQM=
13495,17,biqoDtGzHqzk1QKm4hBqrnJ8cy+Kq451uI0MmElCikc=
13496,15,bj7ocnGnl7eSRpJKE2jRi++luYL8bWnSo5yaZTUjBZM=
13497,15,bjTPD4BJHWqWIDAmmFw1pD0+C6savlEPBu/IHm3LiN0=
13498,3,bk/8Dyzk9+GS6jW5xr4qpEBYYpWQQLSKPRI6kaJCGvM=
13499,7,bk3aAKE/S4hBv4Hvd0fgTTdUZECzN6ku+7AYcYkhXjM=
13500,19,bk5dG1oP2vPRZ/MyQao3fy1b030YXbHILe1RWgIiZD8=
13501,2,bkN4Ec9LDwXrcTdofMFb14IOlUhxpceABGDykyM8UEM=
13502,10,bkak6B3oBUdCiDdt6Cx3lUrFEafBqdGatbVzsiSsg/c=
13503,10,bkmTit6hLaURuxUWKCdL+7h/eqi2zWgFagCUtuMu3T4=
13504,17,bkxc/Mtud2POAxo7Y+A4wBSOFzB3Asha3xWMSjAgIBs=
13505,9,bky2CDHIbj0sGUCpydz9g23eAn5g59XvaPDgUzAb5WY=
13506,2,blDxROvaQZmhwTh/g7+lu/Hky7gaXvfLUuQeA+8n5w4=
13507,18,blZAUcGs6FTOUHFF+7R1I9dip7DtjOLQpmFCELKrXGY=
13508,14,bliccNjsznPGt14bJkShf39zb1Bain2VIn3AsoFI1Gs=
13509,12,bln8BY2eZ8Xx5WeEmrJ9yjwJn6eZ5WBhUScd833I2fQ=
13510,1,blpdcoss2Q6m0L6KWNJLLwxL36qJQGbhDoswC+le380=
13511,13,bm1WdibOvf3+FtGTFWaTWIaKElz1ubfOZHA0uFwhrJs=
13512,17,bm6bR5m0wX/YOAYnhsZJEC4WF/2YLCZkRPFRq1L44ZY=
13513,17,bmIHjzNH7NKFQFogNY4gCOJix52kIRxHknmbSpb/y9U=
13514,9,bmLPqRvwfK3xY539d55RXPdIUDkjm9NLTF8IZ6hkEVs=
13515,9,bmc0hxFCxUvp732xh5bj+p/iolZ2GnhDjaa1frb43b0=
13516,18,bmoXDTghNpG9Qu+4UOhKLuMwapknhzFocosp/EmVqIA=
13517,9,bnGzUD9eRsGNqdPDOuXHEoBjTiromHfpIQ8BYF0HoDY=
13518,7,bnMlRe9v852pNiGpKYAEwJFGq3Huy3pQU+YnGh9/LBo=
13519,11,bnaTnPUb7Xc8jsc8jx6WDJUAcwurF1SrCo/tFuwAuuE=
13520,5,bnu8I9mxFEdfIfAgMTpVphqkO/zYd7nvOKZ2LTREudY=
13521,5,bnvybZgwaC0kASLxdAvaukX7D5HR/SgIK2TUVoIoNhI=
13522,15,bo+zQc8o9sdOxl818kWzKEjXeANLYXSfqIQtAS8AYHo=
13523,9,bo/M7s1iMkI6/h1lshVmqRKh7hH/p5H+ClRclIZaQYA=
13524,18,boLtbrgaqjbJZej694Wf6GOradosi1H/AxURh41HhKw=
13525,13,boMdx5lYxsM0L//EXN3ZzTCaucHh2BQku0N2TcbEkWU=
13526,2,boOU3xTDfBv43+rDuOH0CL0OOnpy4XZnWhmCxUlXoxw=
13527,3,boUemJ++trSYFUqHcbfjBGKQYHGin1R1cbUu78xtG/A=
13528,15,boYnAja8RbyTmuyyVOY0Zw0fb2yvXOkV+BAHLJyeD+A=
13529,2,bobt2GCnA8jBr2YfrlBEMP2EOdD1/sgZHWr5qVJkvSw=
13530,12,bow1lII4fYrn3XdcSvUxHis6RVcPWbn9LNfMAhucYDs=
13531,18,bpBn5BKXQwQe1WV0v2/Mbsfw3rAoTgl8KwGWlCReIOU=
13532,15,bpEtuPOLtclEr9WE7IdRZF8Yz/os69bsa3Bag6hI9yI=
13533,18,bpL6DuIyXUe1B0DBaQGPotdGbdfafObqkFrTK0ptrCI=
13534,13,bpQ0SHU688MVI01K1StlMMGMwyPrqo5iuFcp3VJyrM4=
13535,18,bpq8uX34A2icVBmg3/G1IaB6shn+zC5t6D8cLQ7ppGQ=
13536,7,bpstNR5kycmQ2gwuVZ4TW1kJohgaOnvgYO5NIwi0Q2Y=
13537,2,bqDG2PG9yiD1QhJOFEHGE6kLIV88rh3fN+HgX/kLSAw=
13538,3,bqYqQgQFsjn1DyfKTZbwl/lEIhoWyFktDx38BzDptp4=
13539,7,bqZ3SfEJTTVgnlL8EDtiMFkoOIwjxFUkpy4HuaJj2+I=
13540,11,bqj13A8A1PhhkpFZDO52MoLFsQUOX5ImIfACMOgj5Kc=
13541,17,bqj2I+ngcYVBMzW4J1Ga1/qvFCHMN+SK86v9zTBfuq4=
13542,7,br4WLNfMG4oer7KPXqZKfPa8slNB6lrbPhXzdHjClcg=
13543,2,brCG8kv+9A5oqo0TnxS0ogswuMJxbXXQCD3Nd5ddHvg=
13544,2,brSYbDDrRsnvwLX89TgVLWFTKEOroCzEKeDGAuUxLBk=
13545,10,bs3ZKTBkvYYiYg5g/5XclsYIKJOTs4K9pnYv27N/pOs=
13546,19,bsZJwCPgMAl73SJnTDjRZHXp9tIsevGdAjx/CYPg94w=
13547,3,bsm1Ie2XO1XEcBWor6PaS3beq5CrlNsyQaFkfTQAGCg=
13548,3,bswzym/FwWNSvP0ZwUXXvjyPzGM29Szu+dWUXk2EKn4=
13549,3,btQtX/zVwP18qAQdu/CaVcxdUih9IeYANiKQLird3v4=
13550,3,btr3dkrGaPna/xrUm2oLQaUpKMWvSvte6vBhHUVbV5M=
13551,17,bu2DwECFyBMNFc24T8WBCD1bvTw20QsQYPgV3s4vcag=
13552,7,bu9YYomWBkmpv3G4KK4yf228NtPh1NML9f8xsD1EbjE=
13553,6,buKhmin3ZO/WIqG2Tq27s5qzpz1rNuoXczuMA6Kj8hI=
13554,3,buUH+5Pt7Oe5MRJmHzAoaGqApNIlepdLtMPbaYRLsF8=
13555,6,buugBYgdt5DZEunkq0X1oEOTyiCvhS0CATyPZYDjl+E=
13556,3,buvMORx1GiUtusGDPddQJD8AZyIyu3jzjBsdL66q3RM=
13557,13,buzwuODz8pZWycGEDV01tfQ120qfA6LDZQsDUYXE6sU=
13558,3,bv3iExO/Vuh8/7SctiX8QkZCcWG4qW2f36X+PckZdgs=
13559,3,bvUyRVCIyKf6T/tZPkd0UXpErLSujKJ01dZs3zVv8zo=
13560,3,bvngbpevm1grfFaE81I0ghD47zQNBxCYnRvLo4gMFW0=
13561,3,bvwXQ27d0ufKOwpZ3oSOmclssogeRFA+GoOnPZNl8B0=
13562,18,bw+K0nyROrpHB4qg9dLXaAGHiQvLKSibwbsdgqj+aCI=
13563,18,bw67DKcXpatTUWw59oVMMygosTTtCGJBoELdUlZoKEI=
13564,18,bw7nbn4g5BezjgU6g5TySDXXmGMqY/7I41qj10U0O8s=
13565,18,bwBm1x+FyuJRBhRzsNfbrqtik6wS26NZp5I6zQzYwas=
13566,3,bwRrPc0B1smzGAKrkkpbC8Mo+JvqXdBmJF7spnRq0Xw=
13567,15,bwT9APgS5DA1foU1y5BqFd7wcc/qBRl+THtTMisA2iQ=
13568,0,bwZrE0qNogc4nlnM898ygpq4REcKlaaMuXgAl/xD2HY=
13569,6,bwihDh5jHXDLW+roEPpektny7m/0I/2iabeVtUN9K5U=
13570,2,bwz+fTFHhvPVRy+sRq1DMVNEavtiyhxSVIzvHr6Il0Q=
13571,3,bxKJGEBfmhGl0uuNiNDakisbmfUKYFF55+aYhHyJmz8=
13572,3,bxMzWlVSDx8kHx26nRzeINRRRdBxPaR040fISoUuZnQ=
13573,5,bxsqoN7M6t24jq0QAJBWtCSJftX9FL2dVxyKtWSaCUQ=
13574,5,bxtKPLBRIIj7sKK3ioZfZpnuJ16a35PoNes1rzCcXXY=
13575,5,bxzBcp29lh/iLdaqClcg7j23czIjoLrjRhkD7AOIwhI=
13576,3,bxzVc26vq9M1RTYprr9RtKe9y2M9+BZ2M6XTrSb7dfc=
13577,2,by4k3r6krGlsw87cRTSfoUJSzJPDhp+WZgIzeeVvo+4=
13578,3,by6TcS0ut/HIBtJ/FrZzUfPpfAL+54uy4cZQ9vFKgec=
13579,18,byPh79Pt4ElvbB74hPlnkmxubLLLg36bE65bac3lB7E=
13580,10,byYaM21LjqpcE9cLstgJz97E7cNVEPq+Q111IP5kPB0=
13581,18,bys5/QKnfLoPQbiCA3fgADOgOKonTutHzLsj6QwTVKc=
13582,18,byy9qcJ2T26dCzTok3RLUYB3N1/8dBzwIKUCIW66kfs=
13583,7,bzMtaF6+/Go6gOrCx02CB0GOn+I6zG4qdZdkwH2k4/0=
13584,2,bzcvrDmmJWM3m1CC3WTxD9DINCmhncYvgIdyltj3r9c=
13585,2,bzerBMxdtoi7ef8f0hZ2RdPwfqFLzAh+2y61zU5TEmI=
13586,10,bzfEPCg3bYNuK5vCIRgwOa/a7DFjPuXgYTjYrVZSEXA=
13587,3,bzfI8+b0XUTF4J4w7bOopBTHE5er3rKsVe8ic3z8fpU=
13588,5,c+1mdXL+Ht/p1uUAyNOPjmta6/f9VOg90izWh/HVxFY=
13589,3,c+8CprTNFP0hphXZlPDvE0ewe0so5COp0jCh7qvwF68=
13590,10,c+FFylNXZT9X/dLfCQctKidCq+JEYnIZ4D0g7k2qyk4=
13591,5,c+TUvUE4Oh/e0FV0xsur8RGJ0o/B3JVosw+iaqYvOxg=
13592,6,c+YwGfXy7BaQXjku7lCuJIfKG6DP63egx80Ic8w00vc=
13593,6,c+b57hJ7sbGMVInbT8Jj8qMwP+1ED1DesNM/xtHLdU8=
13594,13,c+c+/UE/VD3ZPx9EYalXtm8QBtcLb2MXOKwzMLYUyIw=
13595,3,c+fFkYTAnNPXCFxH3KCjqgPqgdkBThEGMfbM3D6Olo8=
13596,17,c+iXEKM1HhPw68fyuuizHJRlb5XvrP14+rH+gISVyP4=
13597,5,c+uJlhV/yC3BrTzh/7J435ECrjrGKReBZmVT9QpoVrs=
13598,5,c+uklBm0YZsiKUQE0u5g0ndZSdap8hPYu6l3S8jdibA=
13599,10,c+wwpxIV2qVQJnzUbCdWN/GmnnO2HMZxAN0dAHLyUsY=
13600,18,c/C0HZpP3vPUJhYO3wUX2V5mXq6B5Uzzu+HgPAFxuEk=
13601,11,c/CC8c5lngLs/E1Q1F24tEon5oNYazMA6GJ586lnEEY=
13602,15,c/FF4Ums28lo+f7P7JC8bfzZJsxaLMEOjSGWCXieK44=
13603,19,c/Vcm1fGyoR7O6rKyp+Mnq5oeIRA63qC4D1SBV7GfO8=
13604,5,c/njtFgi+Yo7EZsTvzWSPf9hVZgdf8oqH5vJjjbPTG0=
13605,14,c/psxvgO92sHAis8cXasKoe0l/h+3625tvoEVf/a1jU=
13606,18,c/u19UUtyEVSjHSAVvt5W9/8xwF1T/YrwxCyBztKusA=
13607,3,c/x7UHzeok401oAtjdi0Izwj5dqXu1nnzJoEQD/QT3c=
13608,2,c0LzR/n5WiXmj0MxWS/CURmDVWbWXOGRENiT+/ZUAQ4=
13609,0,c0gWLoOSg+EhCSQvZ0SLiXV5y+7jSoShUD2SKTGwUII=
13610,18,c0v6QL6HiF8SWntVYi4/M3gmzOilsPtaCZ/2uJtbCbE=
13611,18,c0xnPD2ErAfQgjBf5275U3Zr86baGMv4Di5nMIfzpUU=
13612,2,c10AslU2VU/tR4P362+P+OjxvzGFJkqyn00xZUQwq+A=
13613,7,c15ntK5juBpeYJDNKO26SmF0VYsAv6x+RCw28cCUyfY=
13614,7,c1WMW2OPDC3J2WgRdTqGcQJTrFNXdFvIlRcDb5Zzt78=
13615,18,c1WvDQuAYhk0VK3F0ys3t+bkjUG6IQNtTssmbeAzuok=
13616,17,c1a6gmji2ojAP5/UiyQkmK33oMgY0RZJXg4S436DoAA=
13617,10,c1jkesN7viQZmVxXt8mBv7bMGiasmKupwVWK4B9JPSY=
13618,0,c1mUGvSkYRFXpxbQNHqW9aHvXJhFboAzOYRV11R9Rv0=
13619,2,c1n5faijrUYkn+3f3BLAE8aoRvgTvyk8eWWheM6AB3o=
13620,2,c1nRJP7tqFCKudoilRrO0w4DjFQjfXO8AnUDzWZ5b8o=
13621,15,c26UKTo3llZt0n0fZAIR7C7pA9k33dYwQ4jdG2pDhfI=
13622,7,c27U+AwphfhA2b9ozFMXhQgarlQxdg44T4ZdGiODecU=
13623,9,c27svOaPMimCsqzuCn+GO7wX8MD0MNxq8l6JmYdWeW8=
13624,17,c2LbRyjFAElRfLOaqpfnMuDTXQxSTWhFrxX7GaqcnP8=
13625,3,c2ZhAeAy5AQKLrjgrwWLU3BVJvSCIzoj07yAM8s99Jc=
13626,3,c2kb/KaFregxPSliq9c8W7MPDC7j94OJpKfxLTxzmuE=
13627,13,c2v2EANW6fpOc2Faj41MJ0LxiXi9y6wIu4nok+nUGss=
13628,18,c3AcRgKZF2NzoRFXh+6ZUXrIMxgs7SfJWZ5B+ob1R6w=
13629,3,c3wVmlGBuGXYTnHhbT+TmquXh60vC5OO9GSkmiOaDSY=
13630,18,c3xUO/8C+WwNBoQLV2fZ4A1r9MjdcttYugjHBbaYGA8=
13631,15,c3ycOf9aFvKwVWANs/7tEhs/wQ9WgsCD9JruIBMr/vk=
13632,11,c4FBm9MZ5urB5w7GjHCcCqXTJwep3YMps3kyy2tMCto=
13633,5,c4VnasloziJerO2zkXElyhEIaVQ3JyOpL+ttOZNM808=
13634,9,c4htGD12njWYP+WMw8LtdYoTVZlYtCOHZ2Ajiq0hnc0=
13635,3,c4mIhY3dmtonwWACLcIK4GVTywK0A5Xn7Qt6JMsrpdI=
13636,17,c4ruPz2Ps8j28i+NiRtV/hMr15i2ShhhOdcrXxD3tLY=
13637,4,c4s+8ENN7L8NoFN1/pFLMM62zomSAWmTK6nyRo85o6U=
13638,13,c53nShGG6S1qGH2xcd7+6jihoKl6JT1aW9EEIiQLXrc=
13639,13,c56y7s0ouR08WQpDM0aZUxMGciDQDrlNBBUlNk6yc2o=
13640,3,c5COwjw1oU/uXjIVZwkvOnRN5KSN6m12S2xrSzciZxc=
13641,13,c5ulAneqUy/LGTv/XZzr7pRBoEBQ+QNezsyOMKnmApY=
13642,17,c6OTPio4KoV/B3QCbWj6WPnwqGhIBBrE1ExMNkeXpNY=
13643,5,c6bF+QJUzWpgdwvQBOUt7kj+kzzxfYyp3c6ABE/c23w=
13644,18,c6d3h/5YLNH30/FcoSeRR28VicXxRhh1WebYRK9D/NQ=
13645,5,c7+2DMTD/VYpuEjBWNVD/ecFFNlossOChrzzS+ilpmE=
13646,5,c79VyCgJab2aQvbEVvrMFDNpI0WwmVEW3QKyHHigWU4=
13647,5,c79hZRY+HUBKNEVaCF+Bl/Fr1OBwOgD5vr/ROufq5F0=
13648,3,c7MdMXzF9M1RGa0v7KKDDuOP+gLjVAfS/oCl757V358=
13649,2,c7uwxR/Iz0Mk/3fj9bzhJYrhKp+ziWDlXohxZvygxgA=
13650,18,c8jsgi4WlNPMVERD1XKHhXGCi1/qSuf3t1Ui2AequJ4=
13651,15,c8lHC1VAJsnNF26She8negKObZ3Ts2d8t7uMqEnhlrk=
13652,15,c966ePuPtAP19y+EqqsFiqg1uGfI1+yyDieG0QMgW4s=
13653,2,c987b7aZiPh1JDxIZEK1HKS1lXsC/yWm+Wa+5NibBJ8=
13654,18,c9DeHooqYlsFHKEBP53DWtAuAvyQ0LgRM12dZTXGuAo=
13655,17,c9IDRvoiT+V2P/v4QqmckC8Jm9fC9unDSozahYJCtKo=
13656,3,c9eKzke6txmfvWML1DYEjMdwL2c5rKH8w6ZDn/GiyBw=
13657,7,c9mjvBI/LQotJVpc/yg2PQJDgx8TJJ1gOfX7V3OJK2w=
13658,10,c9nLMo4EqLvRvJ932n/uSflU2EYucltJ5OcjX7o3tYM=
13659,3,c9qaAkoJ7B/GUNhrv7vGL5cOgCKtLEZfObL8GpiUrik=
13660,2,cArsboqFz/6anddpnMwh2OptGbYB+mT3yeSNV7XxrRA=
13661,20,cBT0mFe4knne5VgcBBUXMWU07N6W+XgtKEmvxFrTHYg=
13662,4,cBWhc5G4QqBLU6VOnFmiB1L/3SXqmaADWFx9tj+qE0s=
13663,5,cBiskdKpp2vqwDMUSj74MYXz1uLZL2lsh4yzuInsH78=
13664,18,cBnsPYYrsg6SRNwL+0ItpncUlo2a2rEckfqSP4QN1gs=
13665,18,cC+BC/qkitpDrzamv2/htTn5z5369ZX0KRI4qDBOtPw=
13666,7,cC5D8F32roVNnJduZSaMNGnsFBbdYcVGUXhhaYzD88k=
13667,15,cC6ZEsgFZxWJqCNt5doiiO0cSwBzinsEsyyvBUE38/4=
13668,14,cCQAl1RTNM/cL+Zfgt/PicHOjOv4+eTUcAw4Q0y/LsU=
13669,2,cCXArnzSSO6gfkbwA4eAbcyOArXf/9pFVyeDRvUfkNw=
13670,5,cCl/wutS80oKkl+B7duGG0kHo+TTqMSdF95kSMX1yGc=
13671,3,cD2czfEvj+yG+LpJLqk7mbvr/lHRU9vIV+U4y+7Q0Gg=
13672,3,cDjoAzN2xMuWsIPjBDeuVRiwxUxBMOXOkXcObiRe7q4=
13673,7,cDqOWevYWXVAxa2nkLlYloX94GfO+VccFnleuryu20U=
13674,15,cDrnBkmM13SXXfrwdUVChgmFV2b9u7vj90PB6AHRDEM=
13675,17,cDvYUquNUw5mG2BA8qUwR3m+AQKODtu5L5JZhjwHHaE=
13676,17,cDxL1cD3+eZYCGZm/5pmi49fQDKH3HoMic/BUwXGIb4=
13677,3,cECbdDU6OfbOnooQBT2lrL8ZduRJL8r2bpLF5/F67Oc=
13678,5,cEK1cKNWwHyFuVaEWEEtlk81xAmfg8T8Kjvq0FP3dyg=
13679,5,cEKhXsBSVN8c9Dg+HVbSq/PFNddQseOEZxeHTmiIbNM=
13680,5,cEZwW185MO5h71aDjQ+4GV9+pif+Et09+5tw7Ien9xY=
13681,10,cEhCRr+hGkQvqDPRd8eK47vJ9d7Kns+sMu0fs+oIRuQ=
13682,12,cEqsMgd9z9pa+m4WRKPgDoSykL8DNKO+kXSrvEYpZws=
13683,3,cF/VJmBHwhcqdd016oPP1wXBdWSjxEHEzwlhEn4+/4A=
13684,9,cF4544v9cjDZmsbuSIJr5WiV0IU83GUUbaOBjGUl7tk=
13685,18,cFJDXVkUYRSJQoATsoujz1FkFjuQCXtv97OeLun3ZvE=
13686,15,cFONJw9TNQ16q7meBjiUNJizDnFCV9JxppqHftEFGKw=
13687,10,cFgJtS4Omhw86l0NSZTXam6z6LVudxWQ6HCwwFWS/+0=
13688,18,cFtHZepqboyrNpw2OvDss2GyatVWtf5jQwCr+znkm2c=
13689,18,cG15bNR0Fjk4GhmTpWzrv/htxLR4mEWnBNjRLQBgnRI=
13690,2,cGK7+MQCi2k+bAOXIELfFbgVwfyHlF/65Ds2UzPC/no=
13691,0,cGT8zs/Z7C5A71UkwmnpQRUJwOMOvmKeg+61T6ow84c=
13692,3,cGfaLau3yIfofjHNGCDqDq90XcrYNZzJUuuHhLUvpug=
13693,19,cGsIDPGE2r+TV3AkwypEZqcIsGZkUF40qxByM0K7xhY=
13694,18,cH+ejmoY75Eqtr18hhjiV/wFikpydATE2yDmp5Qhjes=
13695,1,cHEmE5N3CMxpv7sRFUatxYPTqJjUE+1NNiDGO3RRCfc=
13696,3,cHPB3lTQX5Uh5VXYBmjr2cOmqV+eMeaA4R6BePjh8rc=
13697,3,cHtGUGCJVeaBxUr6hO/KokvkJDLESx5E4r3hvJdeQt8=
13698,2,cHvin9b7xDmZD4lieI7mFCbxCze1EN5BPqN5C812g5w=
13699,10,cI/75igKCmW/yD83dDZUp5Skqj8CrgYt5QrYj6koqfU=
13700,15,cI5Tax3VJWEm5PnNozh+ZxUOJJd9MaUehU9tQoMF9P4=
13701,3,cI7vA9ybpjUZNMY0Q3aX0bnVMKHLLoJYIoWnHE2IDEo=
13702,2,cIAWv5YOFzHtganCl67btiKdXsGEHMAOUSvGQbhcbC8=
13703,18,cIFr0bsmMgM6/1sKdUKQOAOBuWZDGhdt7JaH5d/kvTk=
13704,3,cIhpGYoogdktmpG7v8irJIB5fxrDxvqIuHNqTwlwPQ8=
13705,3,cIi8m3dFsKj8B58rtmwaoHfTql3mm7wSbXqY7H2heZs=
13706,7,cIifD4ZgBK2dDm6JKgcUtACM07yWN/WQ4O/itikIW/s=
13707,9,cIsbG16BR7NHlh1gAYwOthIblpWuUwB1tN2Goa5veuA=
13708,2,cJ+2hH9XKdiBtzXWyk+UHjv4Hn00fTE4UivWNuPFgt8=
13709,7,cJ0dAFvZUneBv3+iM9E+o8v8eC2HEYKBEwd0ORsckcY=
13710,13,cJ9EVUW3ldMS/tDJRlbjNXCJPX/Qgky88gVP5KcZmqg=
13711,17,cJJU/G0KrfY/jjmaKhRbJh6GG8OnWmx/jZq3OBdXTsc=
13712,3,cJV824I4sSg3pdAY4ofgmbi3UccK5h7Umjy3Tz6DrnI=
13713,2,cJszv8oIXnjRgZLQkaTQECtAPeKmFPkXkiz5/jFgC0c=
13714,2,cK4X7K2DOWdOWdKJLfFPWhpdea0OnLU5XuZR8FfsnGE=
13715,18,cK5ouh6fe31lyW47Mf+qU7roSWGOx7rv6VtrUGX34Go=
13716,3,cK7xongmEvk77WLKHjOpp/jhe8QcpeYEsirHH+VETeY=
13717,18,cKEkVY77gaB0cGbcDPYD2EVZF2G8VgmmDUO+haEulNU=
13718,18,cKLPVpKpswdsmL0qzBEfBD0MLIq1zmjevkJYNifcu+g=
13719,18,cKMKMFpVP8dkR3yayyTgroOwEMiy7zoH6jyByO/iwNw=
13720,18,cKPTjL4W3w3K4z5/m0HRhPKlp9lmhYVIeXhLz1VCfnM=
13721,13,cKRhAIVEmuB4LHeRO5Hx+UNDDVwmJrU2aY0TMI0n3RA=
13722,17,cKh5TCL8rcWBPjaOvhv8NV1++oWzfnfPo7s/3+7W9G0=
